ha_x;ha_y;anz_vzae;anz_vzae_w;anz_besch;anz_ast;ht;widl;handel;finanz;freiedl;gewerbe;gesundheit;bau;sonstdl;inform;unterricht;verkehr;uebrige;anz_vzae_w_share;ht_share;widl_share;handel_share;finanz_share;freiedl_share;gewerbe_share;gesundheit_share;bau_share;sonstdl_share;inform_share;unterricht_share;verkehr_share;uebrige_share
2700450;1262550;31.6462364;11.9706768;36;6;0;0.5848498;0.2;0;0;0;0.3848498;1.8613866;0;0;0.2;0;29;0.378265416736886;0;0.0184808642837541;0.00631986683888894;0;0;0;0.0121609974448652;0.0588185772384611;0;0;0.00631986683888894;0;0.916380691638896
2700550;1234150;53.05;30.82;68;4;0;53.05;0;0;0;0;0;0;0;0;13.64;0;39.41;0.580961357210179;0;1;0;0;0;0;0;0;0;0;0.257115928369463;0;0.742884071630537
2700550;1234250;14.2329034;9.4122279;20;4;0;4.7092075;8.2459452;0;4.7092075;0.6428457;0;0;0;0;0;0;0.634905;0.661300624017444;0;0.330867664007331;0.579357912314644;0;0.330867664007331;0.0451661675719657;0;0;0;0;0;0;0.0446082561060591
2700550;1234350;18.3820334;5.8918605;23;6;0;2.9863786;0;2.2703149;0.7160637;0;0;0.9917472;7.3896995;0;0;0;7.0142081;0.320522782860355;0;0.162461819920314;0;0.123507277491945;0.0389545424283692;0;0;0.0539519855295225;0.402006640897519;0;0;0;0.381579553652644
2700550;1239950;3.4617864;0.3399991;5;4;0;3.4617864;0;0;0.9686223;0;0;0;0;0;1.714801;0;0.7783631;0.0982149274143546;0;1;0;0;0.27980417855937;0;0;0;0;0;0.49535147518056;0;0.22484434626007
2700550;1240150;7.9500364;2.8608711;10;4;0;1.2582489;0;0;0;0;0;5.2534235;0;0;1.2582489;0;1.438364;0.359856352355821;0;0.158269577231118;0;0;0;0;0;0.66080496184898;0;0;0.158269577231118;0;0.180925460919902
2700550;1240250;21.066801;11.8640563;33;7;0;7.9401665;9.4675805;0.9686223;1.8675919;0.9917472;0;2.6673068;0;0;0;0;5.1039523;0.563163638371104;0;0.376904234297367;0.449407601087607;0.0459786134591579;0.0886509489504363;0.0470763074089892;0;0.126611857206037;0;0;0;0;0.242274671887773
2700550;1243550;16.9630058;0.9349042;20;5;0;0;2.5465878;0;0;13.2619902;0;0;0;0;0;1.1544278;0;0.0551143005563318;0;0;0.150125975904577;0;0;0.781818408621896;0;0;0;0;0;0.0680556154735265;0
2700550;1244050;6.4396131;1.5039534;8;3;0;2.9521652;0;0;2.9521652;0;0;3.4874479;0;0;0;0;8.88178419700125e-16;0.233547167608563;0;0.458438287231884;0;0;0.458438287231884;0;0;0.541561712768116;0;0;0;0;1.37924189839934e-16
2700550;1247250;131.0124554;18.7853053;139;5;44.7090628;0;0;0;0;131.0124554;0;0;0;0;0;0;0;0.143385644079761;0.341258109112578;0;0;0;0;1;0;0;0;0;0;0;0
2700550;1247350;41.0943493;16.6282451;55;6;0;12.8834614;10.1005757;0;12.8834614;13.2980006;0;0;4.3830873;0;0;0;0.429224299999994;0.404635804757712;0;0.313509317447691;0.245789892577761;0;0.313509317447691;0.323596816265929;0;0;0.10665912405626;0;0;0;0.0104448496523583
2700550;1247450;115.6811816;14.5941134;125;9;7.1382175;1.0182498;11.0214322;0.1;0.9182498;45.2871033;0;58.3543963;0;0;0;0;0;0.126158059575007;0.0617059525263355;0.00880220780870724;0.095274201452313;0.000864444835511604;0.00793776297319563;0.391482025629655;0;0.504441565109325;0;0;0;0;0
2700550;1247550;68.1790193;4.3270167;71;3;0;0;9.961171;0;0;22.6343688;0;0;0;0;0;35.5834795;0;0.0634655168763919;0;0;0.146103172240848;0;0;0.331984370446936;0;0;0;0;0;0.521912457312216;0
2700550;1259450;40.9067528;30.4967528;65;4;0;40.64;0;0;0;0;0;0;0;0;40.64;0;0.266752799999999;0.745518788770738;0;0.993479003300404;0;0;0;0;0;0;0;0;0.993479003300404;0;0.00652099669959623
2700550;1260450;3.2514894;0;4;4;0;3.2514894;0;1;0.9686223;0;0;0;0;0;1.2828671;0;0;0;0;1;0;0.307551363999526;0.297901109565358;0;0;0;0;0;0.394547526435116;0;0
2700550;1262150;65.2671491;14.514272;74;16;25.1442818;0;21.203469;0;0;32.286029;0;10.5283474;0;0;0;0;1.2493037;0.222382503298279;0.385251725358416;0;0.324871995979368;0;0;0.494675030933747;0;0.161311586995609;0;0;0;0;0.0191413860912763
2700550;1262250;106.739878;21.4993355;119;10;18.063848;6.8266546;49.0382612;0;6.8266546;31.4380869;0;19.4368753;0;0;0;0;0;0.201418025791635;0.169232421269959;0.0639559902813455;0.459418374077587;0;0.0639559902813455;0.294529912241421;0;0.182095723399646;0;0;0;0;0
2700550;1262650;6.4126011;1.8364995;7;3;0;5.7423665;0;0;5.7423665;0.6702346;0;0;0;0;0;0;0;0.286389168975441;0;0.895481632250601;0;0;0.895481632250601;0.104518367749399;0;0;0;0;0;0;0
2700650;1234250;41.3735247;22.4040941;60;4;0;0;41.3735247;0;0;0;0;0;0;0;0;0;0;0.541507987594782;0;0;1;0;0;0;0;0;0;0;0;0;0
2700650;1234350;84.9229019;61.9287688;138;24;0;37.1376754;33.4426151;2.6172429;0;0;32.8773339;7.8347957;0;0;1.6430986;0;6.50781570000001;0.72923519350438;0;0.437310484793973;0.39379972129756;0.0308190469407405;0;0;0.387143316636946;0.0922577482011363;0;0;0.0193481212162864;0;0.0766320457073313
2700650;1234450;3.5232342;1.5628647;5;5;0;0.9686223;0.4647248;0;0.9686223;0;0;0.9917472;0;0;0;0;1.0981399;0.443588081655202;0;0.274924187554719;0.131902897627413;0;0.274924187554719;0;0;0.281487730790079;0;0;0;0;0.311685184027789
2700650;1237750;6.7758672;1.9467624;8;3;0;0;0;0;0;3.5236863;0;3.2521809;0;0;0;0;0;0.287308228236823;0;0;0;0;0;0.52003473444698;0;0.47996526555302;0;0;0;0;0
2700650;1239850;3.6236926;0.9703843;6;6;0;0.3303852;0.9686223;0;0;0;0;0;1.984686;0;0.3303852;0;0.3399991;0.267788801953013;0;0.0911736276967864;0.267302557617608;0;0;0;0;0;0.547697119783284;0;0.0911736276967864;0;0.0938266949023215
2700650;1240250;16.6888569;6;22;4;0;0;0.9686223;0;0;0.6702346;0;0;0;0;0;0;15.05;0.359521328270242;0;0;0.0580400626480295;0;0;0.0401606056074458;0;0;0;0;0;0;0.901799331744525
2700650;1243550;51.8725172;25.3349584;62;8;0;4.7659039;17.0772777;0;4.7659039;2;0;0;0;0;0;0;28.0293356;0.488408116041841;0;0.0918772436206354;0.329216290664221;0;0.0918772436206354;0.0385560622070602;0;0;0;0;0;0;0.540350403508083
2700650;1246950;117.8281037;34.6850354;135;6;0;18.0454238;11.5584503;0;18.0454238;88.2242296;0;0;0;0;0;0;0;0.294369800674302;0;0.153150421956591;0.0980958696358957;0;0.153150421956591;0.748753708407513;0;0;0;0;0;0;0
2700650;1247350;181.5393125;70.7612337;282;12;0;77.1948011;7.8406585;0;47.3994005;70.1105899;0;25.3372002;0;29.7954006;0;0;1.05606279999998;0.389784629706582;0;0.425223606044008;0.0431898655559798;0;0.261097168691768;0.386200591676252;0;0.139568668907458;0;0.16412643735224;0;0;0.00581726781630275
2700650;1247450;53.0450262;9.7024506;59;3;49.717014;0;0;0;0;53.0450262;0;0;0;0;0;0;0;0.182909714539834;0.937260617282908;0;0;0;0;1;0;0;0;0;0;0;0
2700650;1259950;13.0310356;4.3134346;15;3;0;0.9686223;0;0;0.9686223;0;0;0;11.7224142;0;0;0;0.3399991;0.331012417769774;0;0.0743319510231405;0;0;0.0743319510231405;0;0;0;0.899576561666365;0;0;0;0.0260914873104943
2700650;1262250;14.0288886;3.4400354;17;3;0;1.5119729;12.5169157;0.9026298;0;0;0.6093431;0;0;0;0;0;0;0.245210828746619;0;0.1077756722653;0.8922243277347;0.0643407917573741;0;0;0.0434348805079256;0;0;0;0;0;0
2700650;1262450;58.8638492;7.7075908;67;5;0;9.7;0;0;0;0;0;48.234488;0;0;0;0;10.6293612;0.130939293042358;0;0.164787048958395;0;0;0;0;0;0.819424632529807;0;0;0;0;0.180575367470193
2700650;1267950;4.2989435;1.2270027;8;5;0;0.6318753;0;0;0;1.9834945;0.6318753;0.3188738;0;0;0;0;1.3646999;0.285419592046278;0;0.14698385777808;0;0;0;0.46139115343107;0.14698385777808;0.0741749222803231;0;0;0;0;0.317450066510528
2700750;1233950;3.5788198;1.7533166;5;3;0;3.5788198;0;0;0.1924249;0;2.5608917;0;0;0;0;0;0.8255032;0.489914747873028;0;1;0;0;0.0537676973844841;0;0.715568774935246;0;0;0;0;0;0.23066352768027
2700750;1234250;45.6628036;23.2714825;62;16;0;5.2927648;30.1962714;0;2.8085951;5.8918775;0;2.6673068;0;1.4069863;0;0;2.6917665;0.509637618921848;0;0.115909764244086;0.661288160589421;0;0.061507285549151;0.129030130335668;0;0.0584131194257201;0;0.0308125254928499;0;0;0.05894877860719
2700750;1234350;24.8621604;14.042669;32;6;0;0.3399991;3.1432613;0;0;0;0.3399991;0;0.3423171;0;0;21.0365829;-3.5527136788005e-15;0.564820947740326;0;0.0136753642696312;0.126427520755598;0;0;0;0.0136753642696312;0;0.0137685983234184;0;0;0.846128516651353;-1.42896418559045e-16
2700750;1234450;6.1814233;4.2529671;12;3;0;0;0.4647248;0;0;0.6702346;0;0;0;0;0;0;5.0464639;0.688023921610416;0;0;0.0751808729876176;0;0;0.108427229049336;0;0;0;0;0;0;0.816391897963047
2700750;1234650;52.732424;47.032424;76;3;0;52.732424;0;0.3399991;0;0;52.3924249;0;0;0;0;0;0;0.891907112026559;0;1;0;0.00644762888199488;0;0;0.993552371118005;0;0;0;0;0;0
2700750;1237350;5.054919;1.2582216;6;4;0;0;0;0;0;0;0;2.7966974;1;0;0;0;1.2582216;0.248910338622637;0;0;0;0;0;0;0;0.553262554751125;0.197827106626239;0;0;0;0.248910338622637
2700750;1238850;13.7127285;2.133695;18;6;0;0.3399991;0.1924249;0;0;0;0;9.9176531;3.2626514;0;0.3399991;0;0;0.155599594931089;0;0.0247944163701629;0.0140325756467796;0;0;0;0;0.723244327341564;0.237928680641493;0;0.0247944163701629;0;0
2700750;1244250;9.0355582;1.3999887;16;4;0;2.8457333;0;0;2.8457333;0;0;0;4.8058169;0;0;0;1.384008;0.154942137387815;0;0.314948256323555;0;0;0.314948256323555;0;0;0;0.531878251860521;0;0;0;0.153173491815923
2700750;1247350;18.9962956;9.7306073;24;7;0;2.7946452;9.5923073;0;0;0;0;0;0;1.9372447;0.8574005;0;6.6093431;0.512237096373674;0;0.147115272306038;0.504956729563631;0;0;0;0;0;0;0.101980130273399;0.0451351420326392;0;0.34792799813033
2700750;1247550;99.1733292;58.4101451;199;9;0.9917472;68.072352;1.6264076;0;0.9686223;0.9917472;55.5939308;11.389734;0;11.5097989;0;0;17.0930884;0.588970296461521;0.0100001402393175;0.686397769935911;0.0163996470938277;0;0.00976696363642898;0.0100001402393175;0.560573404648797;0.114846744501545;0;0.116057401650685;0;0;0.172355698229399
2700750;1249750;150.6352767;13.6151371;168;15;29.8941391;8.0192652;1.6532218;0;6.8648375;46.1510882;0;91.5039151;0;0.438364;0.7160637;0;3.3077864;0.0903847850136422;0.198453773610654;0.0532363027816578;0.0109749975982883;0;0.0455725753647452;0.306376362901453;0;0.607453427275445;0;0.00291010186726069;0.00475362554965188;0;0.0219589094431557
2700750;1250350;8.0559995;5.3006427;15;4;0;0;0;0;0;0;0;0;0;0;0;0;8.0559995;0.657974556726325;0;0;0;0;0;0;0;0;0;0;0;0;1
2700750;1250450;23.1018391;11.4656574;39;3;0;0;22.492496;0;0;0;0;0;0;0;0;0;0.6093431;0.496309291670203;0;0;0.973623610771317;0;0;0;0;0;0;0;0;0;0.0263763892286827
2700750;1256950;28.4915606;6.452372;34;12;0;0.8255032;7.7343517;0;0;0;0;13.7706063;0;0;0;0;6.9866026;0.226466078520107;0;0.0289736042047483;0.271461146287648;0;0;0;0;0.483322289478239;0;0;0;0;0.245216564234112
2700750;1257050;3.2343481;0.9850444;5;3;0;0;1.4333471;0;0;0;0;0;0.2806814;0;0;0;1.5203196;0.304557323313468;0;0;0.443164141794138;0;0;0;0;0;0.0867814444586221;0;0;0;0.47005441374724
2700750;1257150;29.9727599;19.0644127;45;6;0;10.2736756;15.3856497;0;0.5;0;6.7836756;0;0;0;2.99;0;4.3134346;0.636057966086733;0;0.342767086990878;0.513321087258301;0;0.0166818138092115;0;0.226328026602582;0;0;0;0.0997572465790846;0;0.143911825750821
2700750;1259350;6.4387508;0.532424;9;6;0;3.9857323;2.4530185;0;3.9857323;0;0;0;0;0;0;0;8.88178419700125e-16;0.0826905740784377;0;0.619022606062033;0.380977393937967;0;0.619022606062033;0;0;0;0;0;0;0;1.37942661129256e-16
2700750;1259650;8.7454885;2.3541038;11;4;0;4.2290452;0;0;0;0;0;0;0;1;3.2290452;0;4.5164433;0.269179223093141;0;0.483568779491277;0;0;0;0;0;0;0;0.114344670397771;0.369224109093506;0;0.516431220508723
2700750;1262150;35.6835067;6.2603714;40;3;0;13.7014154;21.9820913;0;13.7014154;0;0;0;0;0;0;0;0;0.175441596943722;0;0.383970541774136;0.616029458225864;0;0.383970541774136;0;0;0;0;0;0;0;0
2700750;1262450;12.7978929;2.3589882;18;5;0;2.5493665;3.3112048;0;0;0;2.5493665;0;5.9686993;0;0;0.9686223;0;0.184326296401496;0;0.199202049893698;0.258730466481713;0;0;0;0.199202049893698;0;0.466381407208057;0;0;0.0756860764165326;0
2700750;1267950;3.7398513;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;3.7398513;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2700750;1275350;11.0225733;0.517986;14;3;0;1.1610472;0;0;0;0;0;0;0;1.1610472;0;0;9.8615261;0.046993200761931;0;0.105333588482464;0;0;0;0;0;0;0;0.105333588482464;0;0;0.894666411517536
2700750;1275450;21.9439771;0.9013311;24;5;0;0;2.4530185;0;0;0.6702346;0;18.820724;0;0;0;0;0;0.041074190694448;0;0;0.111785502182282;0;0;0.0305429866676264;0;0.857671511150091;0;0;0;0;0
2700750;1275550;5.7634287;3.0982207;10;4;0;3.5;0;0;0;0;0;0;0;0;0;1.7469855;4.0164432;0.537565546703128;0;0.607277400690322;0;0;0;0;0;0;0;0;0;0.303115660995338;0.696884339004662
2700850;1233950;3.2852015;3.1924249;6;3;0;3.2852015;0;0;0.0927766;0;0;0;0;0;3.1924249;0;0;0.9717592360773;0;1;0;0;0.0282407639227;0;0;0;0;0;0.9717592360773;0;0
2700850;1234250;8.075013;5.9169704;13;3;0;6.7921459;0.2828671;0;0;1;6.7921459;0;0;0;0;0;0;0.732750572661617;0;0.841131265051833;0.0350299250292229;0;0;0.123838809918944;0.841131265051833;0;0;0;0;0;0
2700850;1234350;27.189721;16.678283;34;3;0;0;0;0;0;0;0;0;0;0;0;0;27.189721;0.61340397718682;0;0;0;0;0;0;0;0;0;0;0;0;1
2700850;1237450;3.1192688;0.8924249;5;4;0;1.1610472;0;0;0.9686223;0;0.1924249;1.7;0;0;0;0;0.2582216;0.286100672054938;0;0.372217745389561;0;0;0.310528640558326;0;0.0616891048312348;0.544999520400422;0;0;0;0;0.0827827342100175
2700850;1240050;3.8119458;1;5;3;0;0.7160637;0;0;0.7160637;0;0;0;0;0;0;0;3.0958821;0.262333215755586;0;0.187847293106843;0;0;0.187847293106843;0;0;0;0;0;0;0;0.812152706893157
2700850;1242750;5.9785659;2.9166512;9;5;0;0.3399991;0;0;0.3399991;0;0;1.8930783;0.7160637;0;0;0;3.0294248;0.487851308956885;0;0.0568696750503327;0;0;0.0568696750503327;0;0;0.316644213957732;0.119771816849924;0;0;0;0.506714294142012
2700850;1244450;93.1461017;42.3848904;117;6;0;0.8255032;22.4514326;0;0;0;0;0;0;0;0;0;70.6946691;0.455036653455568;0;0.0088624557006018;0.241034591789041;0;0;0;0;0;0;0;0;0;0.758965408210959
2700850;1247450;14.3959692;2.6089888;17;5;0;11.4231618;1.7952332;0;11.0927766;0;0;1.1775742;0;0;0.3303852;0;0;0.181230507217256;0;0.793497238101899;0.124703878916329;0;0.77054739739232;0;0;0.0817988829817724;0;0;0.0229498407095786;0;0
2700850;1247550;20.9135992;2.5247416;33;9;0;1.7637709;8.6791047;0;0;1.8;0;0;0;1.7637709;0;0;8.6707236;0.120722481857642;0;0.0843360764033386;0.414998136714794;0;0;0.0860683989774462;0;0;0;0.0843360764033386;0;0;0.414597387904422
2700850;1249750;13.3367511;2.1351692;16;6;0;0;3.6;0;0;7.6098347;0;1.1775742;0.3399991;0;0;0;0.6093431;0.160096652024945;0;0;0.269930807961168;0;0;0.570591341394982;0;0.088295432011174;0.0254933977136306;0;0;0;0.0456890209190453
2700850;1250050;12.8307707;4.2103004;19;10;0;1.8771109;1.6264076;0;0;0;0;0;2.6846861;1.8771109;0;0;6.6425661;0.328140880890343;0;0.146297595358009;0.12675837157623;0;0;0;0;0;0.209238101340241;0.146297595358009;0;0;0.51770593172552
2700850;1250150;23.1899991;21.4899991;43;3;0;22.1899991;0;0;0;0;21.85;1;0;0;0.3399991;0;0;0.926692537042832;0;0.956877962966372;0;0;0;0;0.942216509184772;0.043122037033628;0;0;0.0146614537816002;0;0
2700850;1250250;6.0959396;4.5369518;10;3;0;5.4121273;0;0;0;0;5.4121273;0.6838123;0;0;0;0;0;0.744257997569398;0;0.887824954827308;0;0;0;0;0.887824954827308;0.112175045172692;0;0;0;0;0
2700850;1256950;5.2120283;1.6293404;9;4;0;1.3086214;0;0;1.3086214;0.9917472;0;0;2.195596;0;0;0;0.716063699999999;0.312611579641653;0;0.251077186207911;0;0;0.251077186207911;0.19028047104042;0;0;0.421255579137972;0;0;0;0.137386763613697
2700850;1257150;9.294293;5.8371471;13;4;0;0.6093431;0.8897547;0;0;0.2034786;0.6093431;0;0;0;0;0;7.5917166;0.628035623581051;0;0.0655609953333729;0.0957312944620963;0;0;0.0218928540341907;0.0655609953333729;0;0;0;0;0;0.81681485617034
2700850;1257350;4.3528159;0.385827;6;3;0;0;0.2;0;0;0;0;3.1610687;0;0;0;0;0.9917472;0.088638483424029;0;0;0.0459472682959093;0;0;0;0;0.726212358303506;0;0;0;0;0.227840373400584
2700950;1234050;10.44;5.59;16;3;0;10.44;0;0;0;0;0;0;0;0;10.44;0;0;0.53544061302682;0;1;0;0;0;0;0;0;0;0;1;0;0
2700950;1234150;93.7355747;43.2005289;124;12;2.3322165;34.0504265;0;0;0;33.547309;14.8255644;17.141143;0.7160637;0;19.2248621;0;8.2806325;0.460876556614316;0.0248808044060565;0.363260444169443;0;0;0;0.357893031619723;0.158163690225927;0.182866996387018;0.00763918824087606;0;0.205096753943516;0;0.0883403395829395
2700950;1234350;8.8208353;7.6627927;15;3;0;8.8208353;0;0;0;0;8.8208353;0;0;0;0;0;0;0.868715086427246;0;1;0;0;0;0;1;0;0;0;0;0;0
2700950;1247450;5.7819522;2.0981399;7;3;0;0;0;0;0;0;0;5.6838123;0;0;0;0;0.0981399000000005;0.362877420536268;0;0;0;0;0;0;0;0.983026511357185;0;0;0;0;0.0169734886428152
2700950;1249850;11.9658252;2.9658252;15;4;0;0.6799982;0;0;0;11.1;0;0.185827;0;0;0.3399991;0;0.3399991;0.247857974726223;0;0.0568283581478359;0;0;0;0.927641831170992;0;0.0155298106811722;0;0;0.0284141790739179;0;0.0284141790739179
2700950;1250050;14.4976406;5.227076;23;12;0;1.6779654;5.0036302;0;0.9686223;1.3255611;0.6093431;3.3511191;0;0;0;0;3.2393648;0.360546667159069;0;0.115740584712798;0.345134104096911;0;0.066812409461992;0.0914328846033057;0.0420305011561674;0.231149274041184;0;0;0;0;0.22344082664044
2700950;1250150;8.3274018;2.4506738;11;5;0;3.3274018;0;0;1.2582489;0;0.1924249;0;0;0.876728;1;0;5;0.294290327146217;0;0.399572625401599;0;0;0.151097416723665;0;0.023107435502872;0;0;0.105282298255381;0.12008547491968;0;0.600427374598401
2700950;1250250;28.7669106;10.4812213;38;6;0;14.2;0;0;0;0;0;7.6339035;5.25;0;0;0;15.8830071;0.364349910414085;0;0.4936226971832;0;0;0;0;0;0.265370988430019;0.18250134931069;0;0;0;0.55212766225929
2700950;1250350;21.5052323;16.5499991;36;4;0;20.6786214;0.8266109;0;1.3086214;0;0;0;0;0;19.37;0;0;0.769580112836075;0;0.961562335692603;0.0384376643073974;0;0.060851302685068;0;0;0;0;0;0.900711033007535;0;0
2700950;1257050;8.937331;1.4405644;11;5;0;7.2543239;0;0;6.8159599;0;0;0;0;0.438364;0;0;1.6830071;0.161185078632536;0;0.811687952477087;0;0;0.762639304732028;0;0;0;0;0.0490486477450595;0;0;0.188312047522913
2700950;1258850;4.2775237;0.6093431;5;3;0;0;0;0;0;0;0;1.9834945;1.6846861;0;0;0;0.6093431;0.142452302485197;0;0;0;0;0;0;0;0.463701580426077;0.393846117088726;0;0;0;0.142452302485197
2700950;1260050;4.7916813;1.5484446;6;4;1.5401918;0;1.2514895;0;0;1.5401918;0;0;0;0;0;0;2;0.323152668772024;0.321430350553573;0;0.261179619771457;0;0;0.321430350553573;0;0;0;0;0;0;0.41739002967497
2700950;1264850;66.8316975;52.7086434;95;4;0;65.8316975;0;0;0.9686223;1;64.5230761;0;0;0;0.3399991;0;0;0.788677309894755;0;0.985037040245761;0;0;0.0144934564919588;0.0149629597542394;0.965456190904024;0;0;0;0.00508739284977761;0;0
2700950;1269950;5.3232691;0;6;3;0;1.9372447;0;0;1.9372447;0;0;0;0;0;0;0;3.3860244;0;0;0.36392011442743;0;0;0.36392011442743;0;0;0;0;0;0;0;0.63607988557257
2700950;1270050;3.8397362;0.5484446;5;3;0;0;1.9372447;0;0;1.2186792;0;0.6838123;0;0;0;0;0;0.142833926976546;0;0;0.504525467140164;0;0;0.31738617876926;0;0.178088354090575;0;0;0;0;0
2700950;1270150;5.4767804;1.0740679;7;3;0;0.6093431;4.1972027;0;0;0.6702346;0;0;0;0.6093431;0;0;0;0.196113011944025;0;0.111259363256559;0.766363153797439;0;0;0.122377482946002;0;0;0;0.111259363256559;0;0;0
2701050;1233650;10.3297575;1.4271572;12;3;0;0;0;0;0;0;0;9.0211361;0;0;0;0.9686223;0.3399991;0.138159797071712;0;0;0;0;0;0;0;0.873315380346538;0;0;0;0.0937700909242061;0.0329145287292562
2701050;1233750;4.6959986;1.0740679;6;3;0;3.2626515;1.4333471;0;3.2626515;0;0;0;0;0;0;0;0;0.228719808391766;0;0.694772673058293;0.305227326941707;0;0.694772673058293;0;0;0;0;0;0;0;0
2701050;1233850;45.8368929;12.8784042;58;3;0;0;0;0;0;20.3;0;0.9917472;24.5451457;0;0;0;0;0.280961543970621;0;0;0;0;0;0.442874695810806;0;0.0216364403705034;0.53548886381869;0;0;0;0
2701050;1234450;14.3286143;11.3996225;23;4;0;4.8055537;8.3454864;0;0.9686223;0;3.8369314;1.1775742;0;0;0;0;0;0.795584434148667;0;0.335381607696705;0.582434995127198;0;0.067600556461346;0;0.267781051235359;0.0821833971760968;0;0;0;0;0
2701050;1247250;29.1382207;23.27;45;3;0;13.88;0;0;0;0;0;0;0;0;13.88;0;15.2582207;0.798607445512279;0;0.476350294100147;0;0;0;0;0;0;0;0;0.476350294100147;0;0.523649705899853
2701050;1247450;33.6106764;10.7592575;39;4;0;3.6214545;23.1143255;0;0;6.1588327;3.6214545;0;0;0;0;0.7160637;0;0.320114280711114;0;0.107747147272526;0.687707835002095;0;0;0.183240367635089;0.107747147272526;0;0;0;0;0.0213046500902909;0
2701050;1248050;13.1542866;1.1306446;20;3;0;0;0;0;0;0;0;0;1.7839134;0;0;9.6150164;1.7553568;0.0859525593733073;0;0;0;0;0;0;0;0;0.135614606420389;0;0;0.730941684059096;0.133443709520515
2701050;1249850;3.5995948;3.5995948;7;3;0;2.48;0;0;0;0;0;0;0;0;2.48;0;1.1195948;1;0;0.688966435888839;0;0;0;0;0;0;0;0;0.688966435888839;0;0.311033564111161
2701050;1250150;8.229263;3.4795981;11;3;0;5.3737685;2.8554945;0;3.0479193;0;2.3258492;0;0;0;0;0;0;0.422832287654435;0;0.653007262011191;0.346992737988809;0;0.370375731095239;0;0.282631530915952;0;0;0;0;0;0
2701050;1253350;6.1176683;1.9828539;9;4;0;3.4239137;2.0911324;0;0;0;0;0.6026222;0;0;1.3757222;0;2.0481915;0.324119223659119;0;0.559676257700994;0.341818532397384;0;0;0;0;0.0985052099016222;0;0;0.224876886509195;0;0.334799371191799
2701050;1256950;22.7803592;14.8776067;39;10;0;11.911975;6.8387819;0;0;3.8371774;0;0;0;1;5.9722324;0;5.1321675;0.653089205898035;0;0.522905494835218;0.300205182892814;0;0;0.168442357133684;0;0;0;0.0438974640926645;0.262165857332048;0;0.22528913854879
2701050;1257850;3.0274425;0.9493422;5;3;0;2.2008316;0.8266109;0;2.2008316;0;0;0;0;0;0;0;4.44089209850063e-16;0.313578936676749;0;0.726960660689674;0.273039339310325;0;0.726960660689674;0;0;0;0;0;0;0;1.4668790896939e-16
2701050;1257950;5.2676229;2.908251;9;6;0;2.722424;0;0;0;0;0.3399991;2.5451989;0;0;2.19;0;0.1924249;0.552099315993178;0;0.516822113443238;0;0;0;0;0.0645450721235189;0.483177886556762;0;0;0.415747300361991;0;0.0365297409577287
2701050;1262250;39.2916956;5.6641342;44;5;0;0.7160637;2.5;0;0.7160637;0;0;12.0905253;0;0;0;0;23.9851066;0.144156013465604;0;0.0182243013203024;0.0636266763707698;0;0.0182243013203024;0;0;0.307711976166282;0;0;0;0;0.610437046142646
2701050;1262450;3.381299;1.2582489;5;3;0;0.9182498;0;0;0.9182498;0;0;0;0;0;0;2.4630492;4.44089209850063e-16;0.372119975192966;0;0.271567169895357;0;0;0.271567169895357;0;0;0;0;0;0;0.728432830104643;1.3133686487059e-16
2701050;1262550;37.1779794;3.6956212;47;5;0;1.438364;0;0;1;0;0;0;0;0.438364;0;35.1302723;0.609343099999997;0.099403497974933;0;0.0386886007043191;0;0;0.0268976425329882;0;0;0;0;0.0117909581713308;0;0.944921506411938;0.0163898928837428
2701050;1265050;3.9227021;0.3924249;6;5;0;1.9372446;0.1924249;0;0.9686223;0;0;0.6838123;1.1092203;0.9686223;0;0;0;0.100039434552015;0;0.493854631479663;0.0490541711031281;0;0.246927315739831;0;0;0.174321751325445;0.282769446091764;0.246927315739831;0;0;0
2701050;1268850;9.20188;0.2582216;12;3;0;0;0;0;0;0;0;0;0;0;0;0;9.20188;0.0280618308432625;0;0;0;0;0;0;0;0;0;0;0;0;1
2701050;1269850;4.45;0.9;8;4;0;4.05;0;0;0;0;0;0;0;0;0;0;4.45;0.202247191011236;0;0.910112359550562;0;0;0;0;0;0;0;0;0;0;1
2701050;1270050;4.9088221;4.0570363;9;3;0;0;2.2352711;0;0;0;0;0;0;0;0;0;2.673551;0.826478576194481;0;0;0.455357936071873;0;0;0;0;0;0;0;0;0;0.544642063928127
2701150;1234450;24.9591774;4.0523344;30;4;0;0;24.3767535;0;0;0;0;0;0;0;0;0;0.582423899999998;0.162358491830744;0;0;0.976664940087328;0;0;0;0;0;0;0;0;0;0.0233350599126716
2701150;1238850;3.3182894;1.2284065;5;5;0;0.6435351;0;0;0;0;0;0.9917472;0;0;0;0;2.3265422;0.370192696272965;0;0.193935797161031;0;0;0;0;0;0.298873027771478;0;0;0;0;0.701126972228522
2701150;1239050;3.3708195;1.3708195;5;3;0;0.6093431;0;0;0.6093431;0;0;0;0;0;0;0;2.7614764;0.406672472376525;0;0.180770017498712;0;0;0.180770017498712;0;0;0;0;0;0;0;0.819229982501288
